#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
3610487|2009-02-08T22:58:41|24.0668|91.5132|30.0|ISC|ISC|ISC|15955235|mb|3.6|ISC|INDIA-BANGLADESH BORDER REGION
3606779|2009-02-03T13:39:24|29.6506|91.6523|10.0|ISC|ISC|ISC|15954959|mb|4.2|ISC|XIZANG
3605288|2009-02-01T08:49:30|29.73|90.4495|8.0|ISC|ISC|ISC|15954821|mb|3.9|ISC|XIZANG
3314287|2009-01-31T10:54:00|25.6924|90.7836|1.6|ISC|ISC|ISC|11677753|mb|3.8|ISC|INDIA-BANGLADESH BORDER REGION
3310386|2009-01-26T06:57:17|27.081|88.4653|0.0|IDC|ISC|ISC|12082358|mb|3.4|IDC|SIKKIM, INDIA
3308535|2009-01-23T12:27:17|28.7493|81.582|31.4|ISC|ISC|ISC|12082121|mb|4.1|ISC|NEPAL-INDIA BORDER REGION
3305765|2009-01-19T16:59:56|28.4518|86.3844|57.0|ISC|ISC|ISC|12081779|mb|3.5|ISC|XIZANG
3304872|2009-01-18T10:13:24|28.982|80.7331|0.0|IDC|ISC|ISC|12081634|mb|3.3|IDC|NEPAL-INDIA BORDER REGION
3298436|2009-01-08T15:17:20|28.8369|86.6183|0.0|IDC|ISC|ISC|12080753|mb|3.8|IDC|XIZANG
3297972|2009-01-07T23:46:46|29.6641|90.342|0.0|IDC|ISC|ISC|12080692|mb|3.7|IDC|XIZANG
3296964|2009-01-06T16:03:28|24.2101|89.7447|35.0|ISC|ISC|ISC|11712620|mb|3.4|ISC|BANGLADESH
3295756|2009-01-05T00:12:52|28.5881|86.8385|62.8|ISC|ISC|ISC|11712601|mb|3.3|ISC|XIZANG
